Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.661148473874806,0.46137184115523466,0.5434828832660005,0.2141645885286783,0.7858354114713217,0.4,all_2
H1,0.6897338403041825,0.32743682310469313,0.4440636474908201,0.22653366583541149,0.7734663341645885,0.4,all_2
H1,0.6495525200188412,0.49783393501805057,0.5636623748211731,0.21296758104738153,0.7870324189526184,0.4,all_2
H1,0.592384249242752,0.4942238267148014,0.5388703011218264,0.23371571072319203,0.766284289276808,0.4,all_2
H1,0.7251717676452217,0.41913357400722023,0.5312285518188058,0.20438902743142146,0.7956109725685785,0.4,all_2
H1,0.6428982173663025,0.4036101083032491,0.49589709469948995,0.22673316708229427,0.7732668329177057,0.4,all_2
H1,0.7208872458410351,0.4223826714801444,0.5326656043705896,0.20478802992518702,0.795211970074813,0.4,all_2
H1,0.7118412046543463,0.37545126353790614,0.491609548570078,0.21456359102244388,0.7854364089775561,0.4,all_2
H1,0.6601890756302521,0.45379061371841156,0.5378690629011553,0.21546134663341646,0.7845386533665836,0.4,all_2
H1,0.642823080591321,0.4866425992779783,0.5539346620094514,0.21655860349127182,0.7834413965087281,0.4,all_2
