Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
Baseline,0.5172074729596854,0.6683608640406608,0.5831485587583148,0.36989670437776684,0.6301032956222332,0.30000000000000004,audacity
Baseline,0.5233022636484687,0.4993646759847522,0.5110533159947984,0.36989670437776684,0.6301032956222332,0.30000000000000004,audacity
Baseline,0.46418338108882523,0.41168996188055906,0.4363636363636363,0.411706837186424,0.588293162813576,0.30000000000000004,audacity
Baseline,0.41227229146692235,0.5463786531130876,0.4699453551912568,0.47712739793408754,0.5228726020659125,0.30000000000000004,audacity
Baseline,0.4441391941391941,0.6162642947903431,0.5162320383182544,0.4471224790949336,0.5528775209050665,0.30000000000000004,audacity
Baseline,0.413151364764268,0.42312579415501905,0.4180790960451978,0.455976389572061,0.544023610427939,0.30000000000000004,audacity
Baseline,0.39,0.49555273189326554,0.43648573027420257,0.4953271028037383,0.5046728971962617,0.30000000000000004,audacity
Baseline,0.5062006764374295,0.5705209656925032,0.5364396654719235,0.38170191834727,0.6182980816527299,0.30000000000000004,audacity
Baseline,0.4651685393258427,0.5260482846251588,0.4937388193202147,0.4176094441711756,0.5823905558288244,0.30000000000000004,audacity
Baseline,0.4335483870967742,0.4269377382465057,0.43021766965428937,0.4377766847024102,0.5622233152975897,0.30000000000000004,audacity
