Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.47177848775292863,0.664167916041979,0.5516811955168119,0.35415641908509593,0.6458435809149041,0.8,audacity
H3,0.415158371040724,0.5502248875562219,0.47324306898774987,0.40186915887850466,0.5981308411214954,0.8,audacity
H3,0.44798500468603564,0.7166416791604198,0.5513264129181085,0.382685686178062,0.617314313821938,0.8,audacity
H3,0.42369477911646586,0.6326836581709145,0.5075165363800361,0.4028529267092966,0.5971470732907034,0.8,audacity
H3,0.2317948717948718,0.33883058470764615,0.27527405602923266,0.5853418593212002,0.4146581406787998,0.8,audacity
H3,0.3536036036036036,0.2353823088455772,0.2826282628262826,0.39203148057058534,0.6079685194294147,0.8,audacity
H3,0.45454545454545453,0.5697151424287856,0.5056553559547571,0.36546974913920316,0.6345302508607968,0.8,audacity
H3,0.3720266412940057,0.5862068965517241,0.4551804423748544,0.46040334481062467,0.5395966551893754,0.8,audacity
H3,0.3192534381139489,0.487256371814093,0.3857566765578635,0.5090998524348254,0.49090014756517464,0.8,audacity
H3,0.4181438998957247,0.6011994002998501,0.4932349323493236,0.40531234628627644,0.5946876537137236,0.8,audacity
