Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.4258645191852203,0.5396158463385354,0.47603918453799315,0.2612541254125412,0.7387458745874588,0.4,all_2
H3,0.5538707102952913,0.41656662665066024,0.4755053100376841,0.2021122112211221,0.7978877887788779,0.4,all_2
H3,0.4648493543758967,0.38895558223289317,0.4235294117647059,0.23287128712871288,0.7671287128712871,0.4,all_2
H3,0.5302104548540394,0.4687875150060024,0.4976107040458745,0.2081848184818482,0.7918151815181518,0.4,all_2
H3,0.6432160804020101,0.38415366146458585,0.48102217211574594,0.18231023102310231,0.8176897689768977,0.4,all_2
H3,0.5826306913996627,0.414765906362545,0.4845722300140253,0.19405940594059407,0.805940594059406,0.4,all_2
H3,0.725925925925926,0.29411764705882354,0.41862451943613843,0.17966996699669968,0.8203300330033003,0.4,all_2
H3,0.5481651376146789,0.28691476590636256,0.3766745468873129,0.20884488448844885,0.7911551155115512,0.4,all_2
H3,0.6212624584717608,0.336734693877551,0.43674581549240943,0.19102310231023104,0.808976897689769,0.4,all_2
H3,0.49791376912378305,0.4297719087635054,0.46134020618556704,0.22072607260726074,0.7792739273927393,0.4,all_2
