Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.38509316770186336,0.5020242914979757,0.4358523725834798,0.4171539961013645,0.5828460038986355,0.30000000000000004,audacity
H3,0.40093603744149764,0.520242914979757,0.45286343612334795,0.40350877192982454,0.5964912280701755,0.30000000000000004,audacity
H3,0.39267015706806285,0.45546558704453444,0.4217432052483599,0.400909681611436,0.5990903183885641,0.30000000000000004,audacity
H3,0.4336283185840708,0.5951417004048583,0.5017064846416383,0.3794671864847303,0.6205328135152697,0.30000000000000004,audacity
H3,0.4826388888888889,0.562753036437247,0.5196261682242991,0.33398310591293046,0.6660168940870695,0.30000000000000004,audacity
H3,0.41633199464524767,0.6295546558704453,0.5012087026591459,0.40220922677063026,0.5977907732293697,0.30000000000000004,audacity
H3,0.4766949152542373,0.45546558704453444,0.4658385093167702,0.33528265107212474,0.6647173489278753,0.30000000000000004,audacity
H3,0.43191800878477304,0.597165991902834,0.5012744265080714,0.38141650422352175,0.6185834957764782,0.30000000000000004,audacity
H3,0.38922155688622756,0.5263157894736842,0.4475043029259897,0.4171539961013645,0.5828460038986355,0.30000000000000004,audacity
H3,0.6025641025641025,0.6659919028340081,0.6326923076923077,0.24821312540610785,0.7517868745938922,0.30000000000000004,audacity
