Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.794017094017094,0.6018788467768059,0.6847245255205453,0.19242015294646875,0.8075798470535313,0.30000000000000004,jabRef_2
H3,0.7936034115138593,0.6028506640751539,0.68519882179676,0.19230769230769232,0.8076923076923077,0.30000000000000004,jabRef_2
H3,0.7391915641476274,0.6812439261418853,0.7090357383681726,0.19410706252811516,0.8058929374718848,0.30000000000000004,jabRef_2
H3,0.7393894266567387,0.6433430515063168,0.6880304867486575,0.20254161043634727,0.7974583895636527,0.30000000000000004,jabRef_2
H3,0.7952688172043011,0.5989633948817622,0.6832963784183296,0.192757534862798,0.807242465137202,0.30000000000000004,jabRef_2
H3,0.7459016393442623,0.6780045351473923,0.7103342949261837,0.19197031039136303,0.808029689608637,0.30000000000000004,jabRef_2
H3,0.7902335456475584,0.6028506640751539,0.6839397280411613,0.19343229869545658,0.8065677013045434,0.30000000000000004,jabRef_2
H3,0.794017094017094,0.6018788467768059,0.6847245255205453,0.19242015294646875,0.8075798470535313,0.30000000000000004,jabRef_2
H3,0.7460826210826211,0.6786524133462909,0.710771840542833,0.19174538911381017,0.8082546108861899,0.30000000000000004,jabRef_2
H3,0.7841880341880342,0.594428247489472,0.6762483876911737,0.19759334233018444,0.8024066576698156,0.30000000000000004,jabRef_2
