Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.5749385749385749,0.42136854741896757,0.48631797713889846,0.19577557755775576,0.8042244224422442,0.20000000000000007,all_2
H3,0.5182119205298014,0.375750300120048,0.43562978427279053,0.2141254125412541,0.7858745874587458,0.20000000000000007,all_2
H3,0.6368653421633554,0.34633853541416565,0.44867807153965783,0.18719471947194719,0.8128052805280528,0.20000000000000007,all_2
H3,0.48014226437462953,0.48619447779111646,0.4831494184312556,0.22877887788778878,0.7712211221122112,0.20000000000000007,all_2
H3,0.5380622837370242,0.37334933973589435,0.4408221119773211,0.2083168316831683,0.7916831683168317,0.20000000000000007,all_2
H3,0.6423913043478261,0.3547418967587035,0.4570765661252901,0.18534653465346534,0.8146534653465347,0.20000000000000007,all_2
H3,0.46075778078484436,0.4087635054021609,0.43320610687022904,0.23524752475247523,0.7647524752475248,0.20000000000000007,all_2
H3,0.41009743135518156,0.27791116446578634,0.33130590339892674,0.24673267326732673,0.7532673267326733,0.20000000000000007,all_2
H3,0.541991341991342,0.375750300120048,0.4438142502658632,0.20712871287128712,0.7928712871287129,0.20000000000000007,all_2
H3,0.5358680057388809,0.44837935174069626,0.4882352941176471,0.20673267326732672,0.7932673267326733,0.20000000000000007,all_2
