Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.6936067551266586,0.4151624548736462,0.5194218608852755,0.21226932668329176,0.7877306733167082,0.6,all_2
H3,0.6970643347907558,0.4028880866425993,0.5106382978723405,0.21336658354114713,0.7866334164588529,0.6,all_2
H3,0.6640680368532955,0.3382671480144404,0.4482181296340588,0.23012468827930174,0.7698753117206982,0.6,all_2
H3,0.7417355371900827,0.38880866425992777,0.5101847465656087,0.20628428927680797,0.793715710723192,0.6,all_2
H3,0.6823956442831216,0.4072202166064982,0.5100610445399051,0.21615960099750622,0.7838403990024938,0.6,all_2
H3,0.6609808102345416,0.44765342960288806,0.5337925096857512,0.21605985037406483,0.7839401496259352,0.6,all_2
H3,0.6572192513368984,0.44368231046931406,0.5297413793103447,0.21765586034912718,0.7823441396508728,0.6,all_2
H3,0.7473282442748092,0.35342960288808667,0.4799019607843138,0.2116708229426434,0.7883291770573566,0.6,all_2
H3,0.7521306818181818,0.3823104693140794,0.5069411201531834,0.20548628428927682,0.7945137157107232,0.6,all_2
H3,0.7038158691701999,0.41949458483754515,0.5256729246776748,0.2091770573566085,0.7908229426433915,0.6,all_2
