Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H2,0.7974358974358975,0.5994217796337937,0.684393911608289,0.193544759334233,0.806455240665767,0.30000000000000004,jabRef_2
H2,0.8337730870712401,0.5075489881143591,0.6309904153354633,0.2078272604588394,0.7921727395411606,0.30000000000000004,jabRef_2
H2,0.7951198990323938,0.6071313845165436,0.6885245901639344,0.19230769230769232,0.8076923076923077,0.30000000000000004,jabRef_2
H2,0.7971818958155422,0.599743013170575,0.6845096241979834,0.193544759334233,0.806455240665767,0.30000000000000004,jabRef_2
H2,0.7974358974358975,0.5994217796337937,0.684393911608289,0.193544759334233,0.806455240665767,0.30000000000000004,jabRef_2
H2,0.7974358974358975,0.5994217796337937,0.684393911608289,0.193544759334233,0.806455240665767,0.30000000000000004,jabRef_2
H2,0.7943051423714407,0.6003854802441375,0.6838638858397366,0.19433198380566802,0.8056680161943319,0.30000000000000004,jabRef_2
H2,0.7991452991452992,0.6007067137809188,0.6858609939482854,0.1926450742240216,0.8073549257759784,0.30000000000000004,jabRef_2
H2,0.7856267864434463,0.6180533247671057,0.6918374685364977,0.192757534862798,0.807242465137202,0.30000000000000004,jabRef_2
H2,0.7507299270072992,0.6607773851590106,0.7028874081667521,0.19556905083220874,0.8044309491677912,0.30000000000000004,jabRef_2
