Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.773356401384083,0.4613003095975232,0.5778926955397543,0.1753020134228188,0.8246979865771812,0.7,all_2
H3,0.7058823529411765,0.43343653250773995,0.5370843989769821,0.19436241610738256,0.8056375838926174,0.7,all_2
H3,0.7481617647058824,0.4200206398348813,0.5380039656311963,0.18765100671140938,0.8123489932885906,0.7,all_2
H3,0.750788643533123,0.49122807017543857,0.593886462882096,0.17476510067114093,0.8252348993288591,0.7,all_2
H3,0.7092675635276532,0.48968008255933954,0.5793650793650793,0.18496644295302014,0.8150335570469799,0.7,all_2
H3,0.7497975708502024,0.47781217750258,0.5836747557516546,0.17731543624161075,0.8226845637583893,0.7,all_2
H3,0.7357980162308386,0.42105263157894735,0.5356087955365934,0.18993288590604027,0.8100671140939597,0.7,all_2
H3,0.747702589807853,0.46181630546955627,0.5709728867623605,0.18053691275167785,0.8194630872483222,0.7,all_2
H3,0.6704384724186704,0.4891640866873065,0.5656324582338902,0.19543624161073825,0.8045637583892618,0.7,all_2
H3,0.6965566714490674,0.5010319917440661,0.5828331332533013,0.1865771812080537,0.8134228187919463,0.7,all_2
