Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.6789982925441093,0.43068592057761734,0.5270598630439585,0.21356608478802994,0.78643391521197,0.30000000000000004,all_2
H1,0.6804123711340206,0.47653429602888087,0.5605095541401275,0.20648379052369079,0.7935162094763092,0.30000000000000004,all_2
H1,0.7462211614956245,0.3386281588447653,0.46585547554010426,0.21456359102244388,0.7854364089775561,0.30000000000000004,all_2
H1,0.6771124790151091,0.4368231046931408,0.5310511301294711,0.21316708229426434,0.7868329177057356,0.30000000000000004,all_2
H1,0.6863839285714286,0.44404332129963897,0.5392371766768961,0.20967581047381545,0.7903241895261846,0.30000000000000004,all_2
H1,0.6991044776119403,0.4227436823104693,0.5268841394825647,0.20977556109725687,0.7902244389027431,0.30000000000000004,all_2
H1,0.7358093903293623,0.37906137184115524,0.5003573981415297,0.2091770573566085,0.7908229426433915,0.30000000000000004,all_2
H1,0.7250778816199377,0.336101083032491,0.4592994573260977,0.21865336658354115,0.7813466334164588,0.30000000000000004,all_2
H1,0.6691137912952281,0.46064981949458483,0.5456489202480223,0.2119700748129676,0.7880299251870324,0.30000000000000004,all_2
H1,0.6652119700748129,0.3851985559566787,0.48788294467306814,0.22344139650872819,0.7765586034912718,0.30000000000000004,all_2
