Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.6171465968586387,0.6048749198203976,0.6109491415613865,0.2978670634920635,0.7021329365079365,0.30000000000000004,rmca
H1,0.6146341463414634,0.5657472738935215,0.5891783567134269,0.30505952380952384,0.6949404761904762,0.30000000000000004,rmca
H1,0.5354872881355932,0.6484926234765875,0.5865970409051349,0.35342261904761907,0.6465773809523809,0.30000000000000004,rmca
H1,0.6520198440822113,0.5901218729955099,0.6195286195286195,0.2802579365079365,0.7197420634920635,0.30000000000000004,rmca
H1,0.7085201793721974,0.5067350865939705,0.5908750934928947,0.27132936507936506,0.7286706349206349,0.30000000000000004,rmca
H1,0.6527672479150872,0.5522771007055804,0.5983321751216122,0.2867063492063492,0.7132936507936508,0.30000000000000004,rmca
H1,0.6954459203036053,0.47017318794098784,0.5610409491006506,0.28447420634920634,0.7155257936507937,0.30000000000000004,rmca
H1,0.6448863636363636,0.5824246311738294,0.6120660599932592,0.2854662698412698,0.7145337301587302,0.30000000000000004,rmca
H1,0.5782268578878749,0.5689544579858884,0.5735531846104106,0.3271329365079365,0.6728670634920635,0.30000000000000004,rmca
H1,0.7269544924154026,0.39961513790891595,0.515728476821192,0.29017857142857145,0.7098214285714286,0.30000000000000004,rmca
