Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.7017892644135189,0.3823104693140794,0.4949754615564383,0.21556109725685785,0.7844389027431422,0.20000000000000007,all_2
H1,0.6965601965601965,0.40938628158844764,0.5156889495225102,0.21246882793017458,0.7875311720698255,0.20000000000000007,all_2
H1,0.7632620744259699,0.348014440433213,0.4780560376890652,0.20997506234413965,0.7900249376558603,0.20000000000000007,all_2
H1,0.6753321779318313,0.4220216606498195,0.5194401244167962,0.21576059850374066,0.7842394014962594,0.20000000000000007,all_2
H1,0.7103658536585366,0.42057761732851984,0.528344671201814,0.20748129675810473,0.7925187032418952,0.20000000000000007,all_2
H1,0.6991341991341992,0.3498194945848375,0.4663137632338787,0.22124688279301746,0.7787531172069826,0.20000000000000007,all_2
H1,0.7670830271858927,0.3768953068592058,0.505446623093682,0.20379052369077308,0.7962094763092269,0.20000000000000007,all_2
H1,0.7558945908460472,0.3935018050541516,0.5175688509021843,0.20269326683291772,0.7973067331670822,0.20000000000000007,all_2
H1,0.714371617558629,0.42888086642599277,0.5359801488833748,0.20518703241895261,0.7948129675810474,0.20000000000000007,all_2
H1,0.6844389336639801,0.39855595667870036,0.5037645448323067,0.2169576059850374,0.7830423940149626,0.20000000000000007,all_2
