Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.7874787052810903,0.6092257001647446,0.686977521827977,0.1894961763382816,0.8105038236617184,0.20000000000000007,jabRef_2
H1,0.7893162393162393,0.6085667215815486,0.6872558139534883,0.1890463337831759,0.8109536662168241,0.20000000000000007,jabRef_2
H1,0.7890893470790378,0.6052718286655684,0.6850643296662317,0.1899460188933873,0.8100539811066128,0.20000000000000007,jabRef_2
H1,0.7876857749469215,0.6112026359143328,0.6883116883116883,0.18893387314439947,0.8110661268556005,0.20000000000000007,jabRef_2
H1,0.7841726618705036,0.6105436573311367,0.6865505742867728,0.1902834008097166,0.8097165991902834,0.20000000000000007,jabRef_2
H1,0.7858347386172007,0.614168039538715,0.6894766044017016,0.18882141250562304,0.811178587494377,0.20000000000000007,jabRef_2
H1,0.7877237851662404,0.6088962108731466,0.6868611782196617,0.1894961763382816,0.8105038236617184,0.20000000000000007,jabRef_2
H1,0.7889790687740282,0.6085667215815486,0.6871279761904763,0.18915879442195233,0.8108412055780476,0.20000000000000007,jabRef_2
H1,0.7880085653104925,0.6062602965403624,0.6852886405959031,0.19005847953216373,0.8099415204678363,0.20000000000000007,jabRef_2
H1,0.7781862745098039,0.627677100494234,0.6948750683932154,0.18814664867296446,0.8118533513270355,0.20000000000000007,jabRef_2
