Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H2,0.4918864097363083,0.6998556998556998,0.577724836212031,0.3487456960157403,0.6512543039842598,0.30000000000000004,audacity
H2,0.3485600794438927,0.5064935064935064,0.41294117647058826,0.49090014756517464,0.5090998524348254,0.30000000000000004,audacity
H2,0.392823418319169,0.6002886002886003,0.4748858447488584,0.4525332021642892,0.5474667978357108,0.30000000000000004,audacity
H2,0.4327485380116959,0.6406926406926406,0.5165794066317627,0.4087555336940482,0.5912444663059517,0.30000000000000004,audacity
H2,0.507182320441989,0.6623376623376623,0.574468085106383,0.33448106246925724,0.6655189375307428,0.30000000000000004,audacity
H2,0.34944612286002014,0.5007215007215007,0.41162514827995256,0.4879488440727988,0.5120511559272012,0.30000000000000004,audacity
H2,0.44994617868675996,0.6031746031746031,0.5154130702836005,0.3866207575012297,0.6133792424987703,0.30000000000000004,audacity
H2,0.47840172786177104,0.6392496392496393,0.5472513897467574,0.3605509099852435,0.6394490900147565,0.30000000000000004,audacity
H2,0.5264598540145985,0.8326118326118326,0.6450531022917831,0.31234628627643873,0.6876537137235612,0.30000000000000004,audacity
H2,0.43526785714285715,0.5627705627705628,0.4908747640025173,0.39793408755533693,0.602065912444663,0.30000000000000004,audacity
