Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.49951783992285437,0.7766116941529235,0.607981220657277,0.32857845548450565,0.6714215445154943,0.4,audacity
H3,0.3090185676392573,0.3493253373313343,0.3279380717804363,0.46974913920314804,0.5302508607968519,0.4,audacity
H3,0.3413566739606127,0.46776611694152925,0.3946869070208729,0.47073290703394,0.52926709296606,0.4,audacity
H3,0.43195876288659796,0.6281859070464768,0.5119120342089188,0.39301524840137725,0.6069847515986228,0.4,audacity
H3,0.368944099378882,0.4452773613193403,0.4035326086956522,0.4318740777176586,0.5681259222823414,0.4,audacity
H3,0.3998025666337611,0.6071964017991005,0.4821428571428571,0.4279390063944909,0.5720609936055091,0.4,audacity
H3,0.4298056155507559,0.5967016491754122,0.49968612680477087,0.39203148057058534,0.6079685194294147,0.4,audacity
H3,0.33499377334993774,0.4032983508245877,0.3659863945578231,0.4584358091490408,0.5415641908509592,0.4,audacity
H3,0.4297520661157025,0.623688155922039,0.508868501529052,0.39498278406296117,0.6050172159370388,0.4,audacity
H3,0.2799227799227799,0.21739130434782608,0.24472573839662448,0.4402361042793901,0.5597638957206099,0.4,audacity
