Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
Baseline,0.6148867313915858,0.657439446366782,0.6354515050167224,0.19055944055944055,0.8094405594405595,0.4,powertoys
Baseline,0.6117274167987322,0.6678200692041523,0.6385442514474772,0.1909965034965035,0.8090034965034965,0.4,powertoys
Baseline,0.617879746835443,0.6756055363321799,0.6454545454545455,0.1875,0.8125,0.4,powertoys
Baseline,0.5748138117806364,0.7344290657439446,0.6448917584504367,0.20432692307692307,0.7956730769230769,0.4,powertoys
Baseline,0.6491405460060667,0.5553633217993079,0.5986013986013986,0.1881555944055944,0.8118444055944056,0.4,powertoys
Baseline,0.612878200155159,0.6833910034602076,0.6462167689161554,0.1890297202797203,0.8109702797202797,0.4,powertoys
Baseline,0.6463654223968566,0.5692041522491349,0.6053357865685373,0.1875,0.8125,0.4,powertoys
Baseline,0.6436018957345971,0.5873702422145328,0.6142017186793307,0.18640734265734266,0.8135926573426573,0.4,powertoys
Baseline,0.6156225831399845,0.6885813148788927,0.6500612494895875,0.18728146853146854,0.8127185314685315,0.4,powertoys
Baseline,0.6429924242424242,0.5873702422145328,0.6139240506329113,0.1866258741258741,0.8133741258741258,0.4,powertoys
