Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.4004884004884005,0.5061728395061729,0.447171097477846,0.3989178553861289,0.6010821446138711,0.30000000000000004,audacity
H1,0.32372718539865514,0.5200617283950617,0.39905269390171694,0.49926217412690604,0.5007378258730939,0.30000000000000004,audacity
H1,0.3961625282167043,0.5416666666666666,0.4576271186440678,0.40924741760944416,0.5907525823905558,0.30000000000000004,audacity
H1,0.37310195227765725,0.5308641975308642,0.4382165605095542,0.4338416133792425,0.5661583866207576,0.30000000000000004,audacity
H1,0.3552036199095023,0.4845679012345679,0.40992167101827676,0.44466305951795376,0.5553369404820463,0.30000000000000004,audacity
H1,0.3433678269049859,0.5632716049382716,0.4266510812390415,0.4825381210034432,0.5174618789965568,0.30000000000000004,audacity
H1,0.40384615384615385,0.6805555555555556,0.506896551724138,0.4220363994097393,0.5779636005902606,0.30000000000000004,audacity
H1,0.39460154241645246,0.4737654320987654,0.4305750350631136,0.39940973930152485,0.6005902606984752,0.30000000000000004,audacity
H1,0.38244853737811485,0.5447530864197531,0.449395289624443,0.4254795868175111,0.5745204131824889,0.30000000000000004,audacity
H1,0.3194980694980695,0.5108024691358025,0.39311163895486945,0.5027053615346778,0.4972946384653222,0.30000000000000004,audacity
