Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.5782638414217361,0.7480106100795756,0.6522744795682345,0.1971153846153846,0.8028846153846154,0.20000000000000007,powertoys
H3,0.6091666666666666,0.6463306808134395,0.6271986271986273,0.18990384615384615,0.8100961538461539,0.20000000000000007,powertoys
H3,0.5923295454545454,0.7374005305039788,0.6569515557306026,0.1903409090909091,0.8096590909090909,0.20000000000000007,powertoys
H3,0.6035141329258976,0.6984969053934571,0.6475409836065574,0.18793706293706294,0.8120629370629371,0.20000000000000007,powertoys
H3,0.6346153846153846,0.5251989389920424,0.5747460087082727,0.19208916083916083,0.8079108391608392,0.20000000000000007,powertoys
H3,0.5923295454545454,0.7374005305039788,0.6569515557306026,0.1903409090909091,0.8096590909090909,0.20000000000000007,powertoys
H3,0.6361922714420358,0.596816976127321,0.6158759124087592,0.1840034965034965,0.8159965034965035,0.20000000000000007,powertoys
H3,0.5929394812680115,0.7276746242263483,0.6534339023421992,0.19077797202797203,0.8092220279720279,0.20000000000000007,powertoys
H3,0.6390532544378699,0.5729442970822282,0.6041958041958042,0.18553321678321677,0.8144667832167832,0.20000000000000007,powertoys
H3,0.6345975948196114,0.6065428824049514,0.620253164556962,0.18356643356643357,0.8164335664335665,0.20000000000000007,powertoys
