Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.2755651237890204,0.3950617283950617,0.32466708941027267,0.5238563698967044,0.47614363010329563,0.20000000000000007,audacity
H1,0.4099099099099099,0.5617283950617284,0.4739583333333333,0.397442203639941,0.602557796360059,0.20000000000000007,audacity
H1,0.2718676122931442,0.3549382716049383,0.3078982597054886,0.5086079685194295,0.49139203148057053,0.20000000000000007,audacity
H1,0.35325365205843295,0.4104938271604938,0.3797287651677374,0.42744712247909494,0.572552877520905,0.20000000000000007,audacity
H1,0.3076923076923077,0.4876543209876543,0.3773134328358209,0.5130349237579931,0.4869650762420069,0.20000000000000007,audacity
H1,0.3452631578947368,0.5061728395061729,0.4105131414267835,0.4633546483030005,0.5366453516969996,0.20000000000000007,audacity
H1,0.35785953177257523,0.49537037037037035,0.4155339805825243,0.4441711756025578,0.5558288243974422,0.20000000000000007,audacity
H1,0.3780260707635009,0.6265432098765432,0.4715447154471545,0.4476143630103296,0.5523856369896705,0.20000000000000007,audacity
H1,0.3741258741258741,0.49537037037037035,0.4262948207171315,0.4249877029021151,0.5750122970978848,0.20000000000000007,audacity
H1,0.4006734006734007,0.36728395061728397,0.3832528180354267,0.3767830791933104,0.6232169208066896,0.20000000000000007,audacity
