Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H2,0.5623678646934461,0.7478912839737581,0.6419951729686243,0.194493006993007,0.805506993006993,0.20000000000000007,powertoys
H2,0.5900178253119429,0.6204311152764761,0.6048423937871173,0.1890297202797203,0.8109702797202797,0.20000000000000007,powertoys
H2,0.6329639889196675,0.42830365510777885,0.5108999441028507,0.19121503496503497,0.808784965034965,0.20000000000000007,powertoys
H2,0.5657427149964463,0.7460168697282099,0.6434923201293452,0.19274475524475523,0.8072552447552448,0.20000000000000007,powertoys
H2,0.6305220883534136,0.4414245548266167,0.5192943770672547,0.19055944055944055,0.8094405594405595,0.20000000000000007,powertoys
H2,0.5929352396972245,0.6607310215557638,0.625,0.18487762237762237,0.8151223776223776,0.20000000000000007,powertoys
H2,0.5710144927536231,0.7385192127460168,0.6440539436044135,0.1903409090909091,0.8096590909090909,0.20000000000000007,powertoys
H2,0.6102175969725638,0.6044985941893158,0.6073446327683615,0.18225524475524477,0.8177447552447552,0.20000000000000007,powertoys
H2,0.5758241758241758,0.7366447985004686,0.6463815789473684,0.18793706293706294,0.8120629370629371,0.20000000000000007,powertoys
H2,0.6114832535885167,0.598875351452671,0.6051136363636365,0.18225524475524477,0.8177447552447552,0.20000000000000007,powertoys
