Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.5957142857142858,0.7374005305039788,0.6590280521532991,0.18859265734265734,0.8114073426573427,0.4,powertoys
H3,0.5935943060498221,0.7374005305039788,0.6577287066246057,0.1896853146853147,0.8103146853146853,0.4,powertoys
H3,0.6172161172161172,0.5959328028293546,0.6063877642825012,0.19121503496503497,0.808784965034965,0.4,powertoys
H3,0.6160503540519277,0.6923076923076923,0.6519567027477102,0.18269230769230768,0.8173076923076923,0.4,powertoys
H3,0.6354166666666666,0.5932802829354553,0.6136259716506629,0.1846590909090909,0.8153409090909091,0.4,powertoys
H3,0.6543367346938775,0.4535809018567639,0.5357702349869451,0.19427447552447552,0.8057255244755245,0.4,powertoys
H3,0.6141429669485011,0.7064544650751547,0.6570723684210527,0.18225524475524477,0.8177447552447552,0.4,powertoys
H3,0.5920398009950248,0.7365163572060124,0.6564223798266352,0.19055944055944055,0.8094405594405595,0.4,powertoys
H3,0.6354166666666666,0.5932802829354553,0.6136259716506629,0.1846590909090909,0.8153409090909091,0.4,powertoys
H3,0.6397694524495677,0.5888594164456233,0.6132596685082874,0.18356643356643357,0.8164335664335665,0.4,powertoys
