Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.6238425925925926,0.8610223642172524,0.7234899328859059,0.34797297297297297,0.652027027027027,0.8,mockito_2
H3,0.6295774647887324,0.7140575079872205,0.6691616766467066,0.3733108108108108,0.6266891891891893,0.8,mockito_2
H3,0.6831550802139037,0.8162939297124601,0.7438136826783115,0.2972972972972973,0.7027027027027026,0.8,mockito_2
H3,0.7734241908006815,0.7252396166134185,0.7485572959604287,0.25760135135135137,0.7423986486486487,0.8,mockito_2
H3,0.7385398981324278,0.694888178913738,0.7160493827160493,0.29138513513513514,0.7086148648648649,0.8,mockito_2
H3,0.6318607764390897,0.7539936102236422,0.6875455207574654,0.3623310810810811,0.6376689189189189,0.8,mockito_2
H3,0.7077244258872651,0.5415335463258786,0.6135746606334841,0.3606418918918919,0.6393581081081081,0.8,mockito_2
H3,0.6519721577726219,0.8977635782747604,0.7553763440860215,0.30743243243243246,0.6925675675675675,0.8,mockito_2
H3,0.6924398625429553,0.6437699680511182,0.6672185430463576,0.33952702702702703,0.660472972972973,0.8,mockito_2
H3,0.7364864864864865,0.6964856230031949,0.715927750410509,0.2922297297297297,0.7077702702702703,0.8,mockito_2
