Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
Baseline,0.773224043715847,0.6394448030987734,0.7000000000000001,0.19095816464237517,0.8090418353576249,0.4,jabRef_2
Baseline,0.7965811965811965,0.6016785022595222,0.6855461566752482,0.19230769230769232,0.8076923076923077,0.4,jabRef_2
Baseline,0.7965811965811965,0.6016785022595222,0.6855461566752482,0.19230769230769232,0.8076923076923077,0.4,jabRef_2
Baseline,0.7277245296414625,0.6617172369270498,0.6931530008453085,0.20411605937921729,0.7958839406207827,0.4,jabRef_2
Baseline,0.7615356220007383,0.6659134925758554,0.7105217840537283,0.1890463337831759,0.8109536662168241,0.4,jabRef_2
Baseline,0.7965811965811965,0.6016785022595222,0.6855461566752482,0.19230769230769232,0.8076923076923077,0.4,jabRef_2
Baseline,0.794560669456067,0.6129761136216915,0.6920553935860059,0.19005847953216373,0.8099415204678363,0.4,jabRef_2
Baseline,0.7904241915161697,0.6074887023886378,0.6869866764008031,0.19286999550157444,0.8071300044984255,0.4,jabRef_2
Baseline,0.8114285714285714,0.5500322788896062,0.6556367833782224,0.20130454340980658,0.7986954565901934,0.4,jabRef_2
Baseline,0.7969348659003831,0.6042608134280181,0.6873508353221958,0.1915204678362573,0.8084795321637427,0.4,jabRef_2
