Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.5961049957662997,0.6342342342342342,0.6145787865560889,0.19296328671328672,0.8070367132867133,0.4,powertoys
H1,0.5849324804548686,0.7414414414414414,0.653953118792213,0.1903409090909091,0.8096590909090909,0.4,powertoys
H1,0.6239151398264223,0.5828828828828829,0.6027014438751748,0.18640734265734266,0.8135926573426573,0.4,powertoys
H1,0.5476878612716763,0.6828828828828829,0.6078588612670409,0.21372377622377622,0.7862762237762237,0.4,powertoys
H1,0.6240530303030303,0.5936936936936937,0.6084949215143122,0.1853146853146853,0.8146853146853147,0.4,powertoys
H1,0.5856929955290611,0.7081081081081081,0.6411092985318106,0.19230769230769232,0.8076923076923077,0.4,powertoys
H1,0.5250569476082004,0.8306306306306306,0.6434054431263083,0.22333916083916083,0.7766608391608392,0.4,powertoys
H1,0.6239316239316239,0.5918918918918918,0.6074895977808599,0.18553321678321677,0.8144667832167832,0.4,powertoys
H1,0.6240530303030303,0.5936936936936937,0.6084949215143122,0.1853146853146853,0.8146853146853147,0.4,powertoys
H1,0.625233644859813,0.6027027027027027,0.6137614678899082,0.1840034965034965,0.8159965034965035,0.4,powertoys
