Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H2,0.7974358974358975,0.5994217796337937,0.684393911608289,0.193544759334233,0.806455240665767,0.4,jabRef_2
H2,0.7969217614365113,0.5987793125602313,0.6837857666911226,0.1938821412505623,0.8061178587494378,0.4,jabRef_2
H2,0.7974358974358975,0.5994217796337937,0.684393911608289,0.193544759334233,0.806455240665767,0.4,jabRef_2
H2,0.7974413646055437,0.6007067137809188,0.6852326859655551,0.19320737741790373,0.8067926225820963,0.4,jabRef_2
H2,0.7459105779716467,0.6591712174751044,0.6998635743519782,0.19793072424651373,0.8020692757534863,0.4,jabRef_2
H2,0.7556491765607047,0.6337937680693865,0.6893780573025855,0.19995501574448943,0.8000449842555106,0.4,jabRef_2
H2,0.7976952624839949,0.6003854802441375,0.6851173020527859,0.19320737741790373,0.8067926225820963,0.4,jabRef_2
H2,0.7969348659003831,0.6013491808544812,0.685463200292933,0.19320737741790373,0.8067926225820963,0.4,jabRef_2
H2,0.7992244722102542,0.5958882107292002,0.6827383143172617,0.1938821412505623,0.8061178587494378,0.4,jabRef_2
H2,0.7236215112321307,0.6829424991969162,0.7026937696248554,0.20231668915879442,0.7976833108412056,0.4,jabRef_2
