Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H2,0.5665480427046263,0.7460168697282099,0.6440129449838188,0.19230769230769232,0.8076923076923077,0.30000000000000004,powertoys
H2,0.6261682242990654,0.5651358950328023,0.594088669950739,0.18006993006993008,0.8199300699300699,0.30000000000000004,powertoys
H2,0.5695364238410596,0.5641986879100281,0.5668549905838042,0.20104895104895104,0.798951048951049,0.30000000000000004,powertoys
H2,0.6098484848484849,0.6035613870665417,0.6066886481394254,0.18247377622377622,0.8175262237762237,0.30000000000000004,powertoys
H2,0.5682515337423313,0.6944704779756327,0.6250527203711513,0.19427447552447552,0.8057255244755245,0.30000000000000004,powertoys
H2,0.6103646833013435,0.5960637300843487,0.6031294452347084,0.18291083916083917,0.8170891608391608,0.30000000000000004,powertoys
H2,0.6098484848484849,0.6035613870665417,0.6066886481394254,0.18247377622377622,0.8175262237762237,0.30000000000000004,powertoys
H2,0.5660511363636364,0.746954076850984,0.644040404040404,0.19252622377622378,0.8074737762237763,0.30000000000000004,powertoys
H2,0.5669291338582677,0.7422680412371134,0.6428571428571429,0.19230769230769232,0.8076923076923077,0.30000000000000004,powertoys
H2,0.6132264529058116,0.5735707591377694,0.5927360774818402,0.18378496503496503,0.816215034965035,0.30000000000000004,powertoys
