Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
Baseline,0.40476190476190477,0.5246913580246914,0.45698924731182794,0.36594202898550726,0.6340579710144927,0.30000000000000004,jabRef_2
Baseline,0.5308056872037915,0.691358024691358,0.6005361930294906,0.26992753623188404,0.730072463768116,0.30000000000000004,jabRef_2
Baseline,0.3457142857142857,0.3734567901234568,0.35905044510385753,0.391304347826087,0.6086956521739131,0.30000000000000004,jabRef_2
Baseline,0.40643863179074446,0.6234567901234568,0.49208282582216817,0.37771739130434784,0.6222826086956521,0.30000000000000004,jabRef_2
Baseline,0.22573839662447256,0.33024691358024694,0.2681704260651629,0.5289855072463768,0.47101449275362317,0.30000000000000004,jabRef_2
Baseline,0.3707093821510298,0.5,0.42575558475689884,0.3958333333333333,0.6041666666666667,0.30000000000000004,jabRef_2
Baseline,0.36879432624113473,0.6419753086419753,0.46846846846846846,0.427536231884058,0.572463768115942,0.30000000000000004,jabRef_2
Baseline,0.34308510638297873,0.39814814814814814,0.36857142857142855,0.4003623188405797,0.5996376811594203,0.30000000000000004,jabRef_2
Baseline,0.3615702479338843,0.5401234567901234,0.4331683168316832,0.4148550724637681,0.5851449275362319,0.30000000000000004,jabRef_2
Baseline,0.252465483234714,0.3950617283950617,0.30806257521058966,0.5208333333333334,0.47916666666666663,0.30000000000000004,jabRef_2
