Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H1,0.6155391828533154,0.5894804361770366,0.6022280471821757,0.3010912698412698,0.6989087301587302,0.20000000000000007,rmca
H1,0.6983122362869199,0.4246311738293778,0.5281212604706822,0.2934027777777778,0.7065972222222222,0.20000000000000007,rmca
H1,0.626514131897712,0.5971776779987171,0.6114942528735633,0.2934027777777778,0.7065972222222222,0.20000000000000007,rmca
H1,0.6374745417515275,0.6023091725465042,0.6193931398416886,0.28621031746031744,0.7137896825396826,0.20000000000000007,rmca
H1,0.6579212916246215,0.41821680564464403,0.5113725490196079,0.3090277777777778,0.6909722222222222,0.20000000000000007,rmca
H1,0.6597122302158274,0.5881975625400898,0.6219057307561885,0.27653769841269843,0.7234623015873016,0.20000000000000007,rmca
H1,0.7053789731051344,0.3701090442591405,0.4854859066049642,0.3033234126984127,0.6966765873015873,0.20000000000000007,rmca
H1,0.7538293216630197,0.44194996792815905,0.5572179539021431,0.27157738095238093,0.7284226190476191,0.20000000000000007,rmca
H1,0.6932305055698372,0.5189223861449648,0.5935436537050623,0.2748015873015873,0.7251984126984127,0.20000000000000007,rmca
H1,0.568796776050662,0.6337395766516998,0.5995145631067961,0.3273809523809524,0.6726190476190477,0.20000000000000007,rmca
