Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
Baseline,0.4188422247446084,0.46886912325285895,0.4424460431654676,0.4574520413182489,0.5425479586817511,0.4,audacity
Baseline,0.42026431718061674,0.6060991105463787,0.4963579604578563,0.47614363010329563,0.5238563698967044,0.4,audacity
Baseline,0.5394736842105263,0.4167725540025413,0.4702508960573477,0.3635022134776193,0.6364977865223806,0.4,audacity
Baseline,0.3825929283771532,0.5362134688691232,0.44656084656084655,0.514510575504181,0.485489424495819,0.4,audacity
Baseline,0.4503386004514673,0.5069885641677255,0.47698744769874485,0.4303984259714707,0.5696015740285293,0.4,audacity
Baseline,0.35933609958506224,0.5501905972045743,0.4347389558232932,0.5538612887358584,0.4461387112641416,0.4,audacity
Baseline,0.5414634146341464,0.5641677255400254,0.552582451773491,0.3536645351697,0.6463354648303,0.4,audacity
Baseline,0.37027379400260757,0.36086404066073696,0.36550836550836546,0.48499754058042305,0.515002459419577,0.4,audacity
Baseline,0.4474308300395257,0.7191867852604829,0.5516569200779727,0.4525332021642892,0.5474667978357108,0.4,audacity
Baseline,0.4980891719745223,0.49682337992376113,0.4974554707379135,0.38858829316281357,0.6114117068371865,0.4,audacity
