Hypothesis,Precision,Recall,Fmeasure_score,hamming_loss,Accuracy_Score,Train/Test_Size,Project
H3,0.7938408896492729,0.6012309685779074,0.6842396313364056,0.1926450742240216,0.8073549257759784,0.20000000000000007,jabRef_2
H3,0.7458110516934047,0.677680596047943,0.7101154107264087,0.19208277103013946,0.8079172289698605,0.20000000000000007,jabRef_2
H3,0.7927659574468086,0.6034985422740525,0.6853043958065109,0.19242015294646875,0.8075798470535313,0.20000000000000007,jabRef_2
H3,0.7936034115138593,0.6028506640751539,0.68519882179676,0.19230769230769232,0.8076923076923077,0.20000000000000007,jabRef_2
H3,0.7929271410311035,0.6028506640751539,0.6849466323150534,0.19253261358524518,0.8074673864147548,0.20000000000000007,jabRef_2
H3,0.7802241793434748,0.6313573048266926,0.6979409131602506,0.18972109761583444,0.8102789023841656,0.20000000000000007,jabRef_2
H3,0.7425742574257426,0.6802721088435374,0.710059171597633,0.19286999550157444,0.8071300044984255,0.20000000000000007,jabRef_2
H3,0.8273930753564155,0.5264010366051183,0.6434369431795683,0.20254161043634727,0.7974583895636527,0.20000000000000007,jabRef_2
H3,0.7411808392127739,0.6465824425008099,0.6906574394463668,0.20107962213225372,0.7989203778677463,0.20000000000000007,jabRef_2
H3,0.794017094017094,0.6018788467768059,0.6847245255205453,0.19242015294646875,0.8075798470535313,0.20000000000000007,jabRef_2
